sentence1,sentence2,label
মেসির ইতিহাসের দিনে বার্সার হতাশা,পেনাল্টি মিস করলেও পেলের রেকর্ডে ভাগ বসালেন মেসি,0
মেসির ইতিহাসের দিনে বার্সার হতাশা,বার্সাকে রুখে দিল ভ্যালেন্সিয়া,0
মেসির ইতিহাসের দিনে বার্সার হতাশা,মেসির পেলেকে ছোঁয়ার দিন আবার বার্সেলোনার হোঁচট,1
পেনাল্টি মিস করলেও পেলের রেকর্ডে ভাগ বসালেন মেসি,বার্সাকে রুখে দিল ভ্যালেন্সিয়া,0
মেসির রেকর্ডের রাতে বার্সার হোঁচট,"হোঁচট খেলেন মেসিরা, জিতে শীর্ষে সুয়ারেজরাই",0
ভারতের লজ্জার স্কোর দেখে ফের ঘুমিয়ে পড়েন শোয়েব আখতার!,শোয়েব ভেবেছিলেন ভারতের রান ৩৬৯!,0
ভারতের লজ্জার স্কোর দেখে ফের ঘুমিয়ে পড়েন শোয়েব আখতার!,"ঘুম ভেঙে শোয়েব দেখেন ভারতের স্কোর ৩৬৯, চোখ ধুয়ে দেখেন ৩৬/৯",0
ভারতের লজ্জার স্কোর দেখে ফের ঘুমিয়ে পড়েন শোয়েব আখতার!,"ঘুম ভেঙে দেখি স্কোর ৩৬৯, চোখ ধুয়ে দেখি ৩৬/৯ : শোয়েব",0
ভারতের লজ্জার স্কোর দেখে ফের ঘুমিয়ে পড়েন শোয়েব আখতার!,চোখে পানি দিয়েও ভারতের স্কোর বিশ্বাস হচ্ছিল না শোয়েবের,0
শোয়েব ভেবেছিলেন ভারতের রান ৩৬৯!,চোখে পানি দিয়েও ভারতের স্কোর বিশ্বাস হচ্ছিল না শোয়েবের,0
"ঘুম ভেঙে শোয়েব দেখেন ভারতের স্কোর ৩৬৯, চোখ ধুয়ে দেখেন ৩৬/৯","ঘুম ভেঙে দেখি স্কোর ৩৬৯, চোখ ধুয়ে দেখি ৩৬/৯ : শোয়েব",1
"ঘুম ভেঙে শোয়েব দেখেন ভারতের স্কোর ৩৬৯, চোখ ধুয়ে দেখেন ৩৬/৯",চোখে পানি দিয়েও ভারতের স্কোর বিশ্বাস হচ্ছিল না শোয়েবের,0
"ঘুম ভেঙে দেখি স্কোর ৩৬৯, চোখ ধুয়ে দেখি ৩৬/৯ : শোয়েব",চোখে পানি দিয়েও ভারতের স্কোর বিশ্বাস হচ্ছিল না শোয়েবের,0
"ঘুম ভেঙে দেখি স্কোর ৩৬৯, চোখ ধুয়ে দেখি ৩৬/৯!",ভারতের দুর্দশা চোখে পানি দিয়েও বিশ্বাস হচ্ছিল না শোয়েবের,0
মাশরাফির পঞ্চম টি-টোয়েন্টি ট্রফি,পাঁচ শিরোপা: কী বললেন মাশরাফি?,1
