sentence1,sentence2,label
রশিদের ঘূর্ণিতে টিকে রইল হায়দরাবাদদ,"দিল্লির বিরুদ্ধে দুরন্ত ইনিংসের পর চোট চিন্তায় ঋদ্ধিমান, দস্তানা হাতে কিপিংয়ে নামা হল না পাপালির",0
দিল্লিকে বিশাল ব্যবধানে হারাল হায়দরাবাদ,"দিল্লির বিরুদ্ধে ম্যাচ জেতানো ৮৭, ‘বিশ্বের সেরা উইকেটকিপার’কে অভিনন্দন রবি শাস্ত্রীর",0
চট্টগ্রামে বৈদ্যুতিক শর্ট সার্কিটের আগুনে দগ্ধ ৯,চট্টগ্রামে দগ্ধ সাতজনের অবস্থা গুরুতর,0
সৌমিত্র চট্টোপাধ্যায় : সত্যজিত রায়ের 'অপু'র প্রয়াণ,"রেডিও-র ঘোষক হয়ে শুরু, বাংলা ছবির কিংবদন্তি হয়ে ওঠেন সৌমিত্র",0
"মুক্তি পেয়েছে আনওয়ার কা আজব কিসসা, কেমন ছিল ছবিতে কাজ করার অভিজ্ঞতা?","বুদ্ধদেব দাশগুপ্তর পরিচালনায় নওয়াজ-পঙ্কজ জুটি, প্রকাশ্যে ‘আনওয়ার কা আজব কিসসা’র ট্রেলার",0
ধোনি এই খেলোয়াড়কে করলেন কলকাতার বির?,চেন্নাইকে ১০ রানে হারিয়ে পয়েন্ট তালিকায় তিন নম্বরে উঠে এল কলকাতা,0
নেইমারের হ্যাটট্রিকে ব্রাজিলের জয়,নেইমারকে নিয়ে রোনালদোর আবেগঘন বার্তা,0
রণবীরকে বিয়ে করা প্রসঙ্গে মুখ খুললেন দীপিকা,বিবাহবার্ষিকীতে দীপিকাকে নিয়ে রোমান্টিক রণবীর,0
ঘরে ঢুকে প্রবাসীর স্ত্রীকে ধর্ষণ মামলায় যুবলীগ নেতা রিমান্ডে,চাচিকে ধর্ষণের অভিযোগে গ্রেপ্তার যুবলীগ নেতার বাড়ি থেকে অস্ত্র-গুলি উদ্ধার,0
চট্টগ্রামে ঘুমন্ত অবস্থায় একই পরিবারের ৯ জন দগ্ধ,চট্টগ্রামে শর্টসার্কিটে আগুনের ঘটনায় গৃহবধূর মৃত্যু,0
সোনার হরিণ ২৭০ ইলেক্টোরাল ভোট,আলোচিত ইলেক্টোরাল কলেজ পদ্ধতি কী?,0
"মৃত্যু ১১ লাখ ৮ হাজার, আক্রান্ত ৩ কোটি ৯৬ লাখের বেশি",বিশ্বব্যাপী প্রতিনিয়ত মহামারি করোনাভাইরাসে আক্রান্ত ও মৃতের সংখ্যা বাড়ছে,0
করোনায় বিশ্বে ১১ লাখ মৃত্যু ছাড়াল ১০ মাসে,বিশ্বব্যাপী প্রতিনিয়ত মহামারি করোনাভাইরাসে আক্রান্ত ও মৃতের সংখ্যা বাড়ছে।,0
প্রবাসীর স্ত্রীকে অস্ত্রের মুখে ধর্ষণ করে ভিডিও ধারণ,"ঘরে ঢুকে চাচিকে ধর্ষণ করে নগ্ন ছবি ধারণ, যুবলীগ নেতা গ্রেফতার",0
মেসিকে প্রাপ্য সম্মানই দেবেন জুভেন্টাস কোচ,জুভেন্টাসের বিপক্ষে কৌতিনহোকে পাচ্ছে না বার্সেলোনা,0
সাকিবের ‘ভাগ্যবান দশ’ ভক্তের একজন হতে পারেন আপনিও,নিষেধাজ্ঞা কাটিয়ে আবার ঝলক দেখাতে মুক্ত সাকিব,0
সাকিব-তামিমসহ ১৫ লাখ টাকার 'এ' গ্রেডে '৫' ক্রিকেটার,বঙ্গবন্ধু টি-টোয়েন্টি কাপের পাঁচ দলের নাম ঘোষণা,0
